accuracy,loss,val_accuracy,val_loss,learning_rate
0.023729844018816948,3.6959242820739746,0.023737065494060516,14.444575309753418,9.999999747378752e-06
0.03148767724633217,3.6945300102233887,0.014607425779104233,13.600322723388672,9.999999747378752e-06
0.036659568548202515,3.6936914920806885,0.013390139676630497,12.88166332244873,9.999999747378752e-06
0.036659568548202515,3.6960041522979736,0.011564211919903755,12.722052574157715,9.999999747378752e-06
0.04335260018706322,3.6961851119995117,0.012477176263928413,12.569083213806152,9.999999747378752e-06
0.050197750329971313,3.696897029876709,0.011564211919903755,12.374039649963379,9.999999747378752e-06
0.05704289674758911,3.697728157043457,0.013390139676630497,11.700154304504395,9.999999747378752e-06
0.12351688742637634,3.6986517906188965,0.013694461435079575,11.527073860168457,9.999999747378752e-06
0.09704898297786713,3.7023251056671143,0.010651247575879097,12.648773193359375,9.999999747378752e-06
0.11651962250471115,3.70214581489563,0.012172854505479336,11.662020683288574,9.999999747378752e-06
0.1283845454454422,3.703118085861206,0.013694461435079575,11.335991859436035,4.999999873689376e-06
0.12686340510845184,3.7031126022338867,0.011564211919903755,12.007780075073242,4.999999873689376e-06
0.11606328189373016,3.704768657684326,0.011564211919903755,11.996953964233398,4.999999873689376e-06
0.11864922195672989,3.706047534942627,0.011259890161454678,11.948066711425781,2.499999936844688e-06
