accuracy,loss,val_accuracy,val_loss,learning_rate
0.07911151647567749,4.110105514526367,0.13416488468647003,2.9213199615478516,0.0010000000474974513
0.11760231107473373,2.883587121963501,0.175235778093338,2.7599923610687256,0.0010000000474974513
0.15563669800758362,2.2942941188812256,0.2156982123851776,2.575986862182617,0.0010000000474974513
0.18575993180274963,1.8571960926055908,0.26863402128219604,2.396916151046753,0.0010000000474974513
0.20949338376522064,1.5265376567840576,0.24459993839263916,2.305086851119995,0.0010000000474974513
0.23231400549411774,1.4029396772384644,0.2561606466770172,2.2333807945251465,0.0010000000474974513
0.25696030259132385,1.2408379316329956,0.27228474617004395,2.152925491333008,0.0010000000474974513
0.2784116864204407,1.0950901508331299,0.3014907240867615,2.0773229598999023,0.0010000000474974513
0.27126121520996094,1.0753865242004395,0.30848798155784607,1.985094666481018,0.0010000000474974513
0.2952989637851715,1.007680892944336,0.3282628655433655,2.0307559967041016,0.0010000000474974513
0.29256048798561096,0.9984015226364136,0.3343474268913269,1.9798411130905151,0.0010000000474974513
0.30016735196113586,0.9811464548110962,0.2808031737804413,2.1182215213775635,0.0010000000474974513
0.30670925974845886,0.8946419358253479,0.35290539264678955,1.9502229690551758,0.0010000000474974513
0.32496577501296997,0.9281566143035889,0.297231525182724,2.0804007053375244,0.0010000000474974513
0.3030579686164856,1.0917726755142212,0.3550349771976471,1.9876220226287842,0.0010000000474974513
0.33607181906700134,0.8433876037597656,0.31578946113586426,1.939556360244751,0.0005000000237487257
0.34459149837493896,0.7241501212120056,0.36355340480804443,1.790504813194275,0.0005000000237487257
0.36938992142677307,0.6697885394096375,0.35564345121383667,1.8138923645019531,0.0005000000237487257
0.3768446743488312,0.650633692741394,0.3583815097808838,1.8021541833877563,0.0005000000237487257
0.3862771987915039,0.5787064433097839,0.3541223108768463,1.7927525043487549,0.0002500000118743628
0.40529438853263855,0.5557909607887268,0.3708548843860626,1.7479043006896973,0.0002500000118743628
0.4165525734424591,0.5373976230621338,0.3650745451450348,1.7594990730285645,0.0002500000118743628
0.4104670584201813,0.5116257071495056,0.37724369764328003,1.7543227672576904,0.0002500000118743628
0.41853034496307373,0.50493323802948,0.37389716506004333,1.7520527839660645,0.0001250000059371814
0.4361782968044281,0.4685952365398407,0.38302403688430786,1.7305097579956055,0.0001250000059371814
0.4386124908924103,0.4769420325756073,0.38363248109817505,1.736104130744934,0.0001250000059371814
0.43678686022758484,0.4640580713748932,0.38089442253112793,1.7394274473190308,0.0001250000059371814
0.45854252576828003,0.4344640076160431,0.38637053966522217,1.7189565896987915,6.25000029685907e-05
0.44652366638183594,0.4404084384441376,0.38728323578834534,1.7215790748596191,6.25000029685907e-05
0.4588468074798584,0.4296376407146454,0.3824155628681183,1.72685706615448,6.25000029685907e-05
