accuracy,loss,val_accuracy,val_loss,learning_rate
0.08489274233579636,3.842712163925171,0.26194098591804504,2.774730682373047,0.0010000000474974513
0.12155789136886597,2.9049720764160156,0.2433830201625824,2.622495651245117,0.0010000000474974513
0.16628631949424744,2.294201135635376,0.21721935272216797,2.457993268966675,0.0010000000474974513
0.1795222908258438,1.9371206760406494,0.2093093991279602,2.5319056510925293,0.0010000000474974513
0.20112581551074982,1.6775046586990356,0.2366899847984314,2.432783603668213,0.0010000000474974513
0.21999086439609528,1.4870303869247437,0.2601155936717987,2.2700355052948,0.0010000000474974513
0.2391601949930191,1.2964670658111572,0.29175540804862976,2.0899322032928467,0.0010000000474974513
0.2706526815891266,1.1823070049285889,0.2573775351047516,2.2481601238250732,0.0010000000474974513
0.28175869584083557,1.113978624343872,0.3139640986919403,2.0101819038391113,0.0010000000474974513
0.2919519245624542,1.0309468507766724,0.3474292755126953,1.9923256635665894,0.0010000000474974513
0.3041229248046875,1.0238338708877563,0.310617595911026,2.002513885498047,0.0010000000474974513
0.3130990266799927,0.9994152188301086,0.31913599371910095,1.987368106842041,0.0010000000474974513
0.31888025999069214,0.9680431485176086,0.30270764231681824,1.9958407878875732,0.0010000000474974513
0.31340330839157104,0.9253457188606262,0.3282628655433655,1.9030072689056396,0.0010000000474974513
0.3333333432674408,0.8808009028434753,0.3474292755126953,1.8968561887741089,0.0010000000474974513
0.3464171588420868,0.7860410213470459,0.31548523902893066,2.0187172889709473,0.0010000000474974513
0.359348863363266,0.7869386672973633,0.35929417610168457,1.8744349479675293,0.0010000000474974513
0.35022059082984924,0.7753043174743652,0.34955886006355286,1.8779942989349365,0.0010000000474974513
0.37486687302589417,0.6930489540100098,0.3775479197502136,1.8357148170471191,0.0010000000474974513
0.3687813878059387,0.6853224039077759,0.37389716506004333,1.876199722290039,0.0010000000474974513
0.37927886843681335,0.6982502341270447,0.39397627115249634,1.7523599863052368,0.0010000000474974513
0.374714732170105,0.7330387234687805,0.3577730357646942,1.9358997344970703,0.0010000000474974513
0.38171306252479553,0.6755626201629639,0.37024644017219543,1.8559743165969849,0.0010000000474974513
0.3928191065788269,0.622845470905304,0.3678126037120819,1.825844645500183,0.0005000000237487257
0.41594401001930237,0.5220009088516235,0.3881959319114685,1.7541676759719849,0.0005000000237487257
0.4372432827949524,0.47811830043792725,0.385762095451355,1.7600938081741333,0.0002500000118743628
0.4363304376602173,0.4525728225708008,0.38059020042419434,1.7841544151306152,0.0002500000118743628
