accuracy,precision_macro,recall_macro,f1_macro,specificity_macro,fpr_macro,iou_macro,ppv_macro,roc_auc_macro_ovr,pr_auc_macro,fold,train_samples,validation_samples
0.3939762701551567,0.3547882924888315,0.5101228379478331,0.39303715661617683,0.983282880793056,0.01671711920694388,0.26688905781942446,0.3547882924888315,0.9094889135200663,0.4839937155844659,1,6573,3287
0.38637055065409187,0.387900933583998,0.5466043712012264,0.4346200107970756,0.9835502513665443,0.01644974863345571,0.3161488300814107,0.387900933583998,0.9227086443509789,0.5264702236944749,2,6573,3287
0.3995739500912964,0.41529153457996043,0.5504143488472993,0.44603178403538235,0.9836754107938805,0.016324589206119584,0.3116718985315545,0.41529153457996043,0.9354379200908116,0.532706240962721,3,6574,3286
